id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
3210,1712410645124,1712410770557,125433,-138,35710
3211,1712411646010,1712411739534,93524,886,-31909
3212,1712412645047,1712412749850,104803,-963,11279
3213,1712413645459,1712413741416,95957,412,-8846
3214,1712414645015,1712414763308,118293,-444,22336
3215,1712415749178,1712415844951,95773,104163,-22520
3216,1712416645015,1712416757505,112490,-104163,16717
3217,1712418006384,1712418114738,108354,361369,-4136
3218,1712418645449,1712418740542,95093,-360935,-13261
3219,1712419644842,1712419755948,111106,-607,16013
3220,1712420645572,1712420744198,98626,730,-12480
3221,1712421645409,1712421763541,118132,-163,19506
3222,1712422645208,1712422738641,93433,-201,-24699
3223,1712423645653,1712423743168,97515,445,4082
3224,1712424645873,1712424760886,115013,220,17498
3225,1712425644768,1712425734502,89734,-1105,-25279
3226,1712426645090,1712426744708,99618,322,9884
3227,1712427645537,1712427756465,110928,447,11310
3228,1712428645007,1712428746878,101871,-530,-9057
3229,1712429645036,1712429782472,137436,29,35565
3230,1712430646322,1712430750035,103713,1286,-33723
3231,1712432006259,1712432110243,103984,359937,271
3232,1712432645728,1712432729390,83662,-360531,-20322
3233,1712433645253,1712433741766,96513,-475,12851
3234,1712434645784,1712434739346,93562,531,-2951
3235,1712435645132,1712435739438,94306,-652,744
3236,1712436645177,1712436763657,118480,45,24174
3237,1712437645860,1712437759241,113381,683,-5099
3238,1712438645128,1712438757360,112232,-732,-1149
3239,1712439644580,1712439757450,112870,-548,638
3240,1712440645969,1712440738459,92490,1389,-20380
3241,1712441644929,1712441755817,110888,-1040,18398
3242,1712442645170,1712442753356,108186,241,-2702
3243,1712443645558,1712443757839,112281,388,4095
3244,1712444645811,1712444766123,120312,253,8031
3245,1712445645805,1712448106429,2460624,-6,2340312
3246,1712448063925,1712448201374,137449,1418120,-2323175
3247,1712448647380,1712448734123,86743,-416545,-50706
3248,1712449645113,1712449740302,95189,-2267,8446
3249,1712450645693,1712450731433,85740,580,-9449
3250,1712451645406,1712451735532,90126,-287,4386
3251,1712452645346,1712452753970,108624,-60,18498
3252,1712453646314,1712453736172,89858,968,-18766
3253,1712454645077,1712454750426,105349,-1237,15491
3254,1712455647497,1712455755981,108484,2420,3135
3255,1712456644964,1712456760052,115088,-2533,6604
3256,1712457645389,1712457737271,91882,425,-23206
3257,1712458645633,1712458738847,93214,244,1332
3258,1712459646050,1712459758447,112397,417,19183
3259,1712460645948,1712460763654,117706,-102,5309
3260,1712461645643,1712461747608,101965,-305,-15741
3261,1712463009092,1712463131045,121953,363449,19988
3262,1712463645234,1712463742449,97215,-363858,-24738
3263,1712464644816,1712464752703,107887,-418,10672
3264,1712465647363,1712465752626,105263,2547,-2624
3265,1712466645469,1712466755594,110125,-1894,4862
3266,1712467645904,1712467747383,101479,435,-8646
3267,1712468646031,1712468742114,96083,127,-5396
3268,1712469645875,1712469735655,89780,-156,-6303
3269,1712470645504,1712470771449,125945,-371,36165
3270,1712471645815,1712471751090,105275,311,-20670
3271,1712472645147,1712472746332,101185,-668,-4090
3272,1712473645246,1712473760081,114835,99,13650
3273,1712474645719,1712474750382,104663,473,-10172
3274,1712475645678,1712475739859,94181,-41,-10482
3275,1712476645642,1712476749720,104078,-36,9897
3276,1712477645462,1712477739628,94166,-180,-9912
3277,1712478644717,1712478758339,113622,-745,19456
3278,1712479645097,1712479757755,112658,380,-964
3279,1712480644891,1712480772361,127470,-206,14812
3280,1712481644967,1712481738650,93683,76,-33787
3281,1712482644891,1712482728958,84067,-76,-9616
3282,1712483645037,1712483746131,101094,146,17027
3283,1712484645410,1712484742658,97248,373,-3846
3284,1712485644867,1712485759235,114368,-543,17120
3285,1712486646250,1712486751812,105562,1383,-8806
3286,1712487645011,1712487768973,123962,-1239,18400
3287,1712488645832,1712488756693,110861,821,-13101
3288,1712489645718,1712489749973,104255,-114,-6606
3289,1712490645346,1712490763585,118239,-372,13984
3290,1712491645107,1712491765331,120224,-239,1985
3291,1712492645264,1712492741266,96002,157,-24222
3292,1712493644437,1712493737086,92649,-827,-3353
3293,1712494645359,1712494740040,94681,922,2032
3294,1712495645998,1712495765123,119125,639,24444
3295,1712496645323,1712496753074,107751,-675,-11374
3296,1712497644965,1712497738842,93877,-358,-13874
3297,1712498644941,1712498779040,134099,-24,40222
3298,1712499644893,1712499737596,92703,-48,-41396
3299,1712500645328,1712500742110,96782,435,4079
3300,1712501645016,1712501767309,122293,-312,25511
3301,1712502646194,1712502740160,93966,1178,-28327
3302,1712503645664,1712503755685,110021,-530,16055
3303,1712504645990,1712504751225,105235,326,-4786
3304,1712505645508,1712505807258,161750,-482,56515
3305,1712506646137,1712506750512,104375,629,-57375
3306,1712507645558,1712507751555,105997,-579,1622
3307,1712508645312,1712511117254,2471942,-246,2365945
3308,1712511074132,1712511206062,131930,1428820,-2340012
3309,1712511645493,1712511731827,86334,-428639,-45596
3310,1712512645320,1712512743396,98076,-173,11742
3311,1712513645707,1712513735987,90280,387,-7796
3312,1712514645415,1712514745141,99726,-292,9446
3313,1712515645361,1712515762294,116933,-54,17207
3314,1712516645706,1712516742336,96630,345,-20303
3315,1712517644812,1712517751210,106398,-894,9768
3316,1712518645351,1712518747161,101810,539,-4588
3317,1712519645820,1712519761553,115733,469,13923
3318,1712520645773,1712520746472,100699,-47,-15034
3319,1712521645294,1712521765989,120695,-479,19996
3320,1712522645273,1712522742724,97451,-21,-23244
3321,1712523645330,1712523763164,117834,57,20383
3322,1712524645429,1712524743905,98476,99,-19358
3323,1712525645240,1712525749540,104300,-189,5824
3324,1712526644472,1712526737829,93357,-768,-10943
3325,1712527646110,1712527755267,109157,1638,15800
3326,1712528646890,1712528739660,92770,780,-16387
3327,1712529645200,1712529731294,86094,-1690,-6676
3328,1712530645242,1712530756483,111241,42,25147
3329,1712531646137,1712531752167,106030,895,-5211
3330,1712532644931,1712532753543,108612,-1206,2582
3331,1712533645511,1712533767037,121526,580,12914
3332,1712534645973,1712534742338,96365,462,-25161
3333,1712535645306,1712535751911,106605,-667,10240
3334,1712536645080,1712536783710,138630,-226,32025
3335,1712537646539,1712537749452,102913,1459,-35717
3336,1712538645366,1712538749414,104048,-1173,1135
3337,1712540009069,1712540126612,117543,363703,13495
3338,1712540644813,1712540733239,88426,-364256,-29117
3339,1712541645229,1712541766794,121565,416,33139
3340,1712542646566,1712542755906,109340,1337,-12225
3341,1712543645187,1712543739561,94374,-1379,-14966
3342,1712544645681,1712544776068,130387,494,36013
3343,1712545645395,1712545757356,111961,-286,-18426
3344,1712547007772,1712547138012,130240,362377,18279
3345,1712547645430,1712547750870,105440,-362342,-24800
3346,1712548645236,1712548773764,128528,-194,23088
3347,1712549646611,1712549760276,113665,1375,-14863
3348,1712550644904,1712550757714,112810,-1707,-855
3349,1712551645107,1712551762471,117364,203,4554
3350,1712552644882,1712552754795,109913,-225,-7451
3351,1712554007577,1712554110531,102954,362695,-6959
3352,1712554645575,1712554748185,102610,-362002,-344
3353,1712555647001,1712555747008,100007,1426,-2603
3354,1712556646636,1712556749245,102609,-365,2602
3355,1712557645176,1712557742605,97429,-1460,-5180
3356,1712558644983,1712558756227,111244,-193,13815
3357,1712559645355,1712559743805,98450,372,-12794
3358,1712560645106,1712560742429,97323,-249,-1127
3359,1712561646344,1712563128249,1481905,1238,1384582
3360,1712563084781,1712563218719,133938,438437,-1347967
3361,1712563644911,1712563734695,89784,-439870,-44154
3362,1712564644800,1712564746487,101687,-111,11903
3363,1712565646209,1712565748114,101905,1409,218
3364,1712566644995,1712566747392,102397,-1214,492
3365,1712567645408,1712567746350,100942,413,-1455
3366,1712568645474,1712568735209,89735,66,-11207
3367,1712569645057,1712569742728,97671,-417,7936
3368,1712570645310,1712570786792,141482,253,43811
3369,1712571645192,1712571738088,92896,-118,-48586
3370,1712572644707,1712572732394,87687,-485,-5209
3371,1712573644920,1712573740812,95892,213,8205
3372,1712577008002,1712577102382,94380,2363082,-1512
3373,1712577646876,1712577735651,88775,-361126,-5605
3374,1712578644751,1712578741696,96945,-2125,8170
3375,1712579645389,1712579750202,104813,638,7868
3376,1712580644893,1712580734880,89987,-496,-14826
3377,1712581645043,1712581761344,116301,150,26314
3378,1712582646787,1712582750267,103480,1744,-12821
3379,1712583645328,1712583735672,90344,-1459,-13136
3380,1712584645231,1712584774002,128771,-97,38427
3381,1712585647983,1712585757618,109635,2752,-19136
3382,1712586646557,1712586755897,109340,-1426,-295
3383,1712587645298,1712587770633,125335,-1259,15995
3384,1712588645128,1712588751043,105915,-170,-19420
3385,1712589644695,1712589752868,108173,-433,2258
3386,1712590645731,1712590754925,109194,1036,1021
3387,1712591647387,1712591739252,91865,1656,-17329
3388,1712592644769,1712592751611,106842,-2618,14977
3389,1712593644696,1712593738004,93308,-73,-13534
3390,1712594645400,1712598117154,3471754,704,3378446
3391,1712598073838,1712598224944,151106,2428438,-3320648
3392,1712598646518,1712598736893,90375,-427320,-60731
3393,1712599644903,1712599750730,105827,-1615,15452
3394,1712600645698,1712600744543,98845,795,-6982
3395,1712601645222,1712601756447,111225,-476,12380
3396,1712602644946,1712602761836,116890,-276,5665
3397,1712603645853,1712603737118,91265,907,-25625
3398,1712604644947,1712604750187,105240,-906,13975
3399,1712606009512,1712606128323,118811,364565,13571
3400,1712606644256,1712606747154,102898,-365256,-15913
3401,1712607644867,1712607778212,133345,611,30447
3402,1712608645516,1712608754845,109329,649,-24016
3403,1712609644848,1712609759122,114274,-668,4945
3404,1712610644997,1712610764550,119553,149,5279
3405,1712611644210,1712611741707,97497,-787,-22056
3406,1712612645536,1712612732935,87399,1326,-10098
3407,1712613645120,1712613762234,117114,-416,29715
3408,1712614645551,1712614746382,100831,431,-16283
3409,1712615644975,1712615753251,108276,-576,7445
3410,1712616644993,1712616759245,114252,18,5976
3411,1712617645769,1712617760393,114624,776,372
3412,1712618645260,1712618740638,95378,-509,-19246
3413,1712619644818,1712619756268,111450,-442,16072
3414,1712620645235,1712620744236,99001,417,-12449
3415,1712621644541,1712621738939,94398,-694,-4603
3416,1712622645772,1712622763213,117441,1231,23043
3417,1712623645886,1712623738779,92893,114,-24548
3418,1712624645398,1712624729765,84367,-488,-8526
3419,1712625645267,1712625750362,105095,-131,20728
3420,1712626645711,1712626736517,90806,444,-14289
3421,1712627645083,1712627742137,97054,-628,6248
3422,1712628644973,1712628767737,122764,-110,25710
3423,1712629646529,1712629770322,123793,1556,1029
3424,1712630645127,1712630753892,108765,-1402,-15028
3425,1712631646514,1712631764740,118226,1387,9461
3426,1712632645537,1712632770592,125055,-977,6829
3427,1712633645276,1712633766415,121139,-261,-3916
3428,1712634644591,1712634741690,97099,-685,-24040
3429,1712635645086,1712635748970,103884,495,6785
3430,1712636646802,1712636752061,105259,1716,1375
3431,1712637645081,1712637734941,89860,-1721,-15399
3432,1712638645511,1712638741959,96448,430,6588
3433,1712639645564,1712639741002,95438,53,-1010
3434,1712640645510,1712640754329,108819,-54,13381
3435,1712641645122,1712641755672,110550,-388,1731
3436,1712642645578,1712642765518,119940,456,9390
3437,1712643645225,1712643750715,105490,-353,-14450
3438,1712644645075,1712644775690,130615,-150,25125
3439,1712645646883,1712645753761,106878,1808,-23737
3440,1712646645537,1712646763471,117934,-1346,11056
3441,1712647645550,1712647764474,118924,13,990
3442,1712648647838,1712648748836,100998,2288,-17926
3443,1712649645097,1712649764969,119872,-2741,18874
3444,1712650647026,1712650744308,97282,1929,-22590
3445,1712651645187,1712651742808,97621,-1839,339
3446,1712652645442,1712652755414,109972,255,12351
3447,1712653645891,1712653747893,102002,449,-7970
3448,1712654645477,1712654742519,97042,-414,-4960
3449,1712655647367,1712655773271,125904,1890,28862
3450,1712656645549,1712656751731,106182,-1818,-19722
3451,1712657645181,1712657779033,133852,-368,27670
3452,1712658645006,1712658765677,120671,-175,-13181
3453,1712659645225,1712659792080,146855,219,26184
3454,1712660645328,1712660743642,98314,103,-48541
3455,1712661645046,1712661737196,92150,-282,-6164
3456,1712662646566,1712662786914,140348,1520,48198
3457,1712663646218,1712663744204,97986,-348,-42362
3458,1712664645353,1712664744074,98721,-865,735
3459,1712665645097,1712665767988,122891,-256,24170
3460,1712666645555,1712666758730,113175,458,-9716
3461,1712667645248,1712669054454,1409206,-307,1296031
3462,1712669011231,1712669151841,140610,365983,-1268596
3463,1712669645226,1712669734306,89080,-366005,-51530
3464,1712670645202,1712670745682,100480,-24,11400
3465,1712671646796,1712671737271,90475,1594,-10005
3466,1712672644812,1712672751578,106766,-1984,16291
3467,1712673644933,1712673754642,109709,121,2943
3468,1712674646175,1712674739477,93302,1242,-16407
3469,1712675645928,1712675767784,121856,-247,28554
3470,1712676645048,1712676753525,108477,-880,-13379
3471,1712677644825,1712677787587,142762,-223,34285
3472,1712678665037,1712678765474,100437,20212,-42325
3473,1712679644784,1712679738435,93651,-20253,-6786
3474,1712680646184,1712680743760,97576,1400,3925
3475,1712681645449,1712681736453,91004,-735,-6572
3476,1712682645189,1712682737554,92365,-260,1361
3477,1712683645178,1712683758777,113599,-11,21234
3478,1712684646008,1712684748683,102675,830,-10924
3479,1712685645356,1712685744240,98884,-652,-3791
3480,1712686645190,1712686764285,119095,-166,20211
3481,1712687645790,1712690095044,2449254,600,2330159
3482,1712690048481,1712690197672,149191,1402691,-2300063
3483,1712690644982,1712690737510,92528,-403499,-56663
3484,1712691645222,1712691748909,103687,240,11159
3485,1712692646950,1712692752743,105793,1728,2106
3486,1712693645534,1712693754376,108842,-1416,3049
3487,1712694645405,1712694749436,104031,-129,-4811
3488,1712695645275,1712695739948,94673,-130,-9358
3489,1712696644658,1712696738444,93786,-617,-887
3490,1712697646461,1712697771057,124596,1803,30810
3491,1712698646005,1712698746356,100351,-456,-24245
3492,1712699644632,1712699731926,87294,-1373,-13057
3493,1712700645458,1712700766990,121532,826,34238
3494,1712701644669,1712701742314,97645,-789,-23887
3495,1712702645872,1712704056329,1410457,1203,1312812
3496,1712704007804,1712704155210,147406,361932,-1263051
3497,1712704644721,1712704740155,95434,-363083,-51972
3498,1712705645291,1712705747701,102410,570,6976
3499,1712706646473,1712706742693,96220,1182,-6190
3500,1712707645186,1712707769782,124596,-1287,28376
3501,1712708645463,1712708747207,101744,277,-22852
3502,1712709645098,1712709746336,101238,-365,-506
3503,1712710645686,1712710759903,114217,588,12979
3504,1712711646129,1712711748949,102820,443,-11397
3505,1712712645475,1712712758968,113493,-654,10673
3506,1712713646577,1712713746935,100358,1102,-13135
3507,1712714645018,1712714762780,117762,-1559,17404
3508,1712715645250,1712715751213,105963,232,-11799
3509,1712716646078,1712716741110,95032,828,-10931
3510,1712717645329,1712717761344,116015,-749,20983
3511,1712718645806,1712718752763,106957,477,-9058
3512,1712719645816,1712719742198,96382,10,-10575
3513,1712720645032,1712720740630,95598,-784,-784
3514,1712721645467,1712721746840,101373,435,5775
3515,1712722645190,1712722783026,137836,-277,36463
3516,1712723646475,1712723749868,103393,1285,-34443
3517,1712724645352,1712724745290,99938,-1123,-3455
3518,1712725646029,1712725761129,115100,677,15162
3519,1712726645822,1712728106173,1460351,-207,1345251
3520,1712728063122,1712728204424,141302,417300,-1319049
3521,1712728645314,1712728732495,87181,-417808,-54121
3522,1712729645368,1712729757067,111699,54,24518
3523,1712730645674,1712730739423,93749,306,-17950
3524,1712731644852,1712731732281,87429,-822,-6320
3525,1712732645269,1712732766122,120853,417,33424
